,country,points,price,variety
96309,28,87,24.0,24
96310,28,92,40.0,5
96311,28,92,69.0,24
96312,22,92,35.36879626183683,15
96313,28,91,40.0,17
96314,22,91,16.0,15
96315,9,91,42.0,2
96316,25,91,35.0,3
96317,9,91,35.36879626183683,22
96318,9,91,35.36879626183683,22
96319,28,91,34.0,17
96320,9,91,32.0,22
96321,28,87,35.0,14
96322,28,87,45.0,14
96323,6,87,12.0,5
96324,9,87,14.0,18
96325,6,87,14.0,5
96326,22,87,8.0,15
96327,6,87,14.0,3
96328,28,87,10.0,19
96329,28,87,50.0,0
96330,28,87,75.0,3
96331,28,87,40.0,14
96332,28,87,55.0,14
96333,28,87,38.0,3
96334,28,87,50.0,3
96335,6,87,21.0,3
96336,28,87,36.0,25
96337,15,87,24.0,21
96338,6,87,17.0,14
96339,9,87,18.0,13
96340,6,87,13.0,5
96341,15,87,20.0,21
96342,22,87,9.0,15
96343,9,87,13.0,9
96344,9,87,20.0,20
96345,6,87,13.0,3
96346,9,87,17.0,17
96347,28,87,25.0,10
96348,15,87,32.0,21
96349,28,87,27.0,14
96350,9,87,22.0,7
96351,9,87,17.0,6
96352,9,87,17.0,6
96353,9,87,13.0,14
96354,15,87,30.0,21
96355,28,87,14.0,5
96356,28,87,34.0,19
96357,28,87,14.0,27
96358,28,87,22.0,14
96359,22,87,15.0,15
96360,22,87,13.0,16
96361,6,87,18.0,14
96362,15,85,11.0,17
96363,15,85,10.0,17
96364,6,85,10.0,5
96365,28,85,22.0,12
96366,15,85,27.0,17
96367,28,85,18.0,26
96368,6,85,12.0,26
96369,28,85,12.0,5
96370,28,85,18.0,27
96371,9,85,18.0,6
96372,6,85,20.0,10
96373,6,85,10.0,22
96374,15,85,23.0,21
96375,6,85,11.0,22
96376,20,85,17.0,22
96377,6,84,11.0,3
96378,28,84,35.36879626183683,5
96379,28,84,18.0,14
96380,6,84,8.0,3
96381,6,84,13.0,17
96382,28,84,28.0,27
96383,28,84,40.0,10
96384,28,84,26.0,14
96385,28,84,20.0,23
96386,6,84,8.0,5
96387,28,88,48.0,14
96388,26,88,24.0,3
96389,9,88,19.0,20
96390,26,88,15.0,26
96391,15,88,13.0,17
96392,26,87,28.0,17
96393,9,87,60.0,18
96394,26,87,110.0,25
96395,26,87,14.0,25
96396,15,87,15.0,21
96397,26,87,16.0,23
96398,22,87,35.36879626183683,16
96399,22,87,12.0,16
96400,28,87,18.0,20
96401,9,90,60.0,14
96402,15,90,50.0,11
96403,9,90,40.0,14
96404,28,90,65.0,2
96405,15,90,52.0,11
96406,0,90,36.0,2
96407,28,90,40.0,27
96408,11,90,35.36879626183683,19
96409,28,90,42.0,26
96410,28,90,38.0,5
96411,9,90,29.0,5
96412,0,90,31.0,3
96413,15,90,210.0,11
96414,28,90,38.0,14
96415,11,89,20.0,19
96416,28,89,25.0,13
96417,28,89,55.0,14
96418,15,89,50.0,11
96419,28,87,22.0,23
96420,9,87,7.0,18
96421,9,87,13.0,0
96422,26,87,22.0,23
96423,26,87,18.0,23
96424,26,87,15.0,23
96425,28,87,19.0,10
96426,22,87,14.0,15
96427,22,87,12.0,16
96428,20,87,15.0,22
96429,28,87,35.0,10
96430,28,87,20.0,22
96431,28,87,48.0,17
96432,28,87,28.0,14
96433,28,87,24.0,21
96434,28,87,38.0,14
96435,26,87,25.0,25
96436,28,90,36.0,14
96437,28,90,35.0,5
96438,2,90,25.0,8
96439,2,90,40.0,22
96440,28,90,62.0,3
96441,28,90,20.0,10
96442,28,90,55.0,3
96443,2,90,29.0,8
96444,2,90,49.0,8
96445,2,90,36.0,8
96446,5,90,30.0,10
96447,2,90,40.0,14
96448,2,90,32.0,8
96449,15,90,40.0,11
96450,2,90,38.0,22
96451,5,90,17.0,5
96452,28,90,56.0,14
96453,1,90,21.0,5
96454,28,90,33.0,5
96455,28,90,75.0,26
96456,28,90,59.0,14
96457,28,90,36.0,17
96458,15,90,90.0,11
96459,25,90,39.0,17
96460,5,90,35.0,24
96461,28,90,45.0,14
96462,28,85,36.0,2
96463,6,85,11.0,14
96464,28,85,70.0,3
96465,28,85,13.0,10
96466,6,85,13.0,3
96467,24,85,7.0,14
96468,28,85,10.0,3
96469,28,85,20.0,3
96470,6,85,13.0,20
96471,9,85,16.0,5
96472,9,85,15.0,20
96473,9,85,9.0,20
96474,9,85,24.0,5
96475,9,85,35.36879626183683,20
96476,6,85,11.0,10
96477,23,85,7.0,14
96478,6,85,11.0,17
96479,9,85,16.0,5
96480,9,85,14.0,14
96481,28,85,10.0,10
96482,28,85,8.0,3
96483,6,85,11.0,14
96484,26,85,47.0,17
96485,26,85,10.0,25
96486,6,85,10.0,20
96487,28,85,43.0,5
96488,28,85,15.0,22
96489,9,90,35.36879626183683,0
96490,11,90,18.0,19
96491,11,90,23.0,19
96492,9,90,30.0,6
96493,9,90,25.0,10
96494,22,90,35.36879626183683,16
96495,9,90,46.0,5
96496,11,90,20.0,19
96497,11,90,35.0,19
96498,11,90,42.0,14
96499,11,90,66.0,19
96500,11,90,68.0,19
96501,11,90,30.0,19
96502,11,90,31.0,19
96503,6,90,60.0,24
96504,15,90,18.0,12
96505,15,90,60.0,17
96506,28,90,75.0,14
96507,9,89,23.0,10
96508,9,89,26.0,0
96509,28,89,25.0,1
96510,22,89,9.0,15
96511,28,89,45.0,24
96512,28,89,25.0,3
96513,28,89,22.0,1
96514,28,89,47.0,14
96515,28,89,42.0,24
96516,28,89,13.0,5
96517,11,89,11.0,14
96518,22,89,20.0,15
96519,0,89,15.0,9
96520,11,89,19.0,19
96521,0,89,40.0,9
96522,15,89,52.0,17
96523,26,89,14.0,26
96524,15,89,35.0,11
96525,15,89,50.0,11
96526,11,89,39.0,19
96527,1,89,20.0,14
96528,15,89,27.0,11
96529,0,89,19.0,9
96530,0,89,30.0,9
96531,28,85,15.0,19
96532,28,85,29.0,10
96533,28,85,44.0,0
96534,26,85,9.0,25
96535,28,85,26.0,0
96536,9,85,35.36879626183683,5
96537,28,85,19.0,14
96538,9,85,15.0,20
96539,15,85,47.0,17
96540,28,85,13.0,19
96541,26,85,15.0,23
96542,28,85,15.0,3
96543,28,85,20.0,27
96544,9,85,12.0,9
96545,28,85,23.0,5
96546,26,85,9.0,20
96547,9,85,35.36879626183683,7
96548,28,85,20.0,17
96549,28,85,15.0,20
96550,28,85,18.0,27
96551,28,85,18.0,14
96552,28,88,20.0,20
96553,28,88,35.0,14
96554,6,88,15.0,22
96555,28,88,18.0,8
96556,28,88,22.0,27
96557,2,88,32.0,8
96558,28,88,38.0,25
96559,14,88,35.0,0
96560,9,87,22.0,0
96561,9,87,35.36879626183683,0
96562,28,87,55.0,0
96563,28,87,31.0,3
96564,6,87,16.0,3
96565,28,87,16.0,13
96566,28,87,14.0,24
96567,6,87,23.0,22
96568,28,87,45.0,14
96569,15,87,55.0,11
96570,1,87,17.0,5
96571,28,87,30.0,21
96572,28,87,80.0,0
96573,28,87,19.0,0
96574,28,87,30.0,5
96575,6,87,11.0,3
96576,28,87,25.0,5
96577,26,87,20.0,25
96578,11,87,19.0,19
96579,28,87,50.0,14
96580,26,87,22.0,25
96581,28,87,40.0,5
96582,1,87,16.0,5
96583,26,87,29.0,3
96584,28,87,24.0,10
96585,15,87,35.36879626183683,17
96586,9,87,17.0,0
96587,28,87,55.0,3
96588,1,87,12.0,5
96589,25,87,20.0,22
96590,9,87,33.0,0
96591,9,87,32.0,0
96592,1,87,17.0,5
96593,26,87,8.0,25
96594,1,87,11.0,5
96595,25,87,12.0,22
96596,9,93,46.0,14
96597,9,93,45.0,14
96598,9,93,20.0,6
96599,9,93,50.0,14
96600,28,93,42.0,14
96601,28,93,48.0,24
96602,28,93,24.0,27
96603,28,93,18.0,3
96604,9,93,45.0,5
96605,9,93,100.0,14
96606,28,93,46.0,10
96607,28,93,43.0,5
96608,9,93,65.0,14
96609,9,93,22.0,6
96610,9,93,44.0,14
96611,9,93,50.0,14
96612,28,93,50.0,24
96613,9,93,109.0,14
96614,9,93,94.0,14
96615,26,93,135.0,17
96616,28,93,50.0,14
96617,28,93,30.0,9
96618,9,93,35.36879626183683,5
96619,9,93,56.0,14
96620,9,93,78.0,5
96621,28,84,20.0,17
96622,28,84,16.0,5
96623,28,84,19.0,27
96624,9,84,14.0,23
96625,28,84,25.0,20
96626,6,84,10.0,3
96627,6,84,10.0,5
96628,28,84,20.0,3
96629,12,84,14.0,26
96630,28,84,25.0,14
96631,12,84,18.0,26
96632,28,84,12.0,5
96633,9,84,10.0,23
96634,28,84,10.0,3
96635,28,84,12.0,27
96636,28,84,32.0,17
96637,9,84,35.36879626183683,0
96638,28,84,22.0,5
96639,28,84,24.0,27
96640,14,84,22.0,3
96641,28,84,36.0,10
96642,9,84,13.0,9
96643,28,84,12.0,5
96644,28,83,13.0,5
96645,28,83,15.0,14
96646,28,83,8.0,5
96647,26,83,16.0,22
96648,28,83,15.0,5
96649,6,83,14.0,3
96650,6,83,10.0,5
96651,28,83,26.0,10
96652,28,83,20.0,10
96653,6,83,9.0,22
96654,28,83,64.0,5
96655,6,83,22.0,22
96656,6,83,11.0,3
96657,28,83,9.0,22
96658,28,83,20.0,5
96659,22,83,8.0,20
96660,6,83,12.0,5
96661,28,83,10.0,22
96662,22,83,10.0,16
96663,15,86,9.0,10
96664,6,86,14.0,14
96665,28,86,11.0,7
96666,9,86,20.0,19
96667,28,86,13.0,23
96668,28,86,35.36879626183683,14
96669,28,86,35.0,9
96670,28,86,19.0,5
96671,6,86,24.0,14
96672,9,86,19.0,14
96673,6,86,14.0,3
96674,28,86,34.0,3
96675,28,86,19.0,2
96676,6,86,25.0,14
96677,28,86,12.0,19
96678,21,86,17.0,17
96679,28,86,10.0,23
96680,23,86,7.0,22
96681,6,86,15.0,14
96682,28,86,25.0,27
96683,6,86,11.0,22
96684,28,86,30.0,3
96685,9,86,18.0,13
96686,0,84,12.0,9
96687,15,84,12.0,17
96688,15,84,28.0,17
96689,28,84,15.0,5
96690,28,84,75.0,3
96691,28,84,48.0,14
96692,15,84,8.0,10
96693,0,84,8.0,9
96694,15,84,35.36879626183683,17
96695,28,92,60.0,14
96696,28,92,30.0,14
96697,28,92,50.0,0
96698,26,92,40.0,25
96699,28,92,45.0,24
96700,15,92,57.0,11
96701,9,92,124.0,0
96702,9,92,35.0,0
96703,15,92,70.0,11
96704,26,92,65.0,25
96705,26,92,44.0,25
96706,28,92,24.0,12
96707,9,92,166.0,24
96708,28,92,44.0,24
96709,2,92,21.0,8
96710,28,92,35.0,17
96711,28,92,65.0,14
96712,28,92,45.0,18
96713,28,92,65.0,3
96714,28,92,65.0,14
96715,2,92,25.0,8
96716,28,92,65.0,0
96717,15,92,140.0,11
96718,28,84,22.0,13
96719,1,84,13.0,14
96720,28,84,25.0,24
96721,28,84,13.0,12
96722,28,84,25.0,5
96723,28,84,26.0,3
96724,9,84,13.0,18
96725,28,84,15.0,5
96726,28,84,18.0,20
96727,9,84,14.0,20
96728,28,84,12.0,17
96729,28,84,24.0,5
96730,26,83,15.0,25
96731,26,83,13.0,25
96732,9,83,35.36879626183683,20
96733,28,83,11.0,17
96734,28,83,24.0,27
96735,28,83,25.0,5
96736,26,83,10.0,25
96737,28,83,13.0,14
96738,9,83,35.36879626183683,20
96739,0,82,17.0,9
96740,28,81,26.0,17
96741,28,81,72.0,3
96742,26,81,10.0,25
96743,0,81,15.0,9
96744,28,81,36.0,27
96745,26,81,10.0,25
96746,28,81,12.0,12
96747,28,81,9.0,17
96748,9,81,20.0,5
96749,9,81,35.36879626183683,5
96750,26,81,15.0,17
96751,0,80,10.0,24
96752,26,80,9.0,25
96753,0,80,25.0,9
96754,26,80,10.0,20
96755,28,99,290.0,17
96756,28,99,150.0,3
96757,28,98,70.0,3
96758,28,97,195.0,0
96759,28,97,190.0,3
96760,28,96,85.0,3
96761,28,96,75.0,5
96762,28,96,125.0,3
96763,28,96,80.0,3
96764,28,96,335.0,3
96765,28,96,95.0,3
96766,1,88,20.0,14
96767,28,88,28.0,2
96768,28,88,35.0,5
96769,28,88,60.0,14
96770,28,88,60.0,14
96771,28,88,15.0,19
96772,28,88,32.0,27
96773,28,88,20.0,27
96774,28,88,38.0,10
96775,28,88,30.0,2
96776,9,88,19.0,18
96777,28,88,22.0,9
96778,15,88,30.0,8
96779,25,88,17.0,26
96780,2,88,35.36879626183683,8
96781,28,88,50.0,3
96782,28,88,35.0,10
96783,2,88,95.0,19
96784,28,88,70.0,14
96785,28,88,11.0,5
96786,28,88,24.0,24
96787,28,88,27.0,17
96788,28,82,11.0,22
96789,15,82,23.0,12
96790,26,82,10.0,10
96791,20,82,15.0,22
96792,0,81,14.0,9
96793,0,81,35.0,17
96794,0,81,12.0,12
96795,15,98,83.0,11
96796,9,97,650.0,5
96797,15,97,96.0,11
96798,9,96,400.0,5
96799,28,96,64.0,14
96800,28,96,62.0,14
96801,28,96,60.0,14
96802,9,96,450.0,5
96803,28,96,65.0,14
96804,9,95,360.0,14
96805,28,95,80.0,14
96806,9,95,125.0,14
96807,28,95,60.0,14
96808,28,95,70.0,3
96809,28,95,110.0,5
96810,28,95,46.0,14
96811,28,95,120.0,23
96812,28,95,50.0,14
96813,9,95,154.0,5
96814,0,90,20.0,9
96815,15,90,37.0,17
96816,28,90,22.0,22
96817,15,90,20.0,17
96818,26,90,130.0,17
96819,28,90,45.0,24
96820,9,90,18.0,7
96821,28,90,60.0,0
96822,0,90,20.0,9
96823,28,90,60.0,14
96824,26,90,31.0,17
96825,28,90,15.0,13
96826,9,90,35.0,19
96827,28,83,35.0,5
96828,9,83,35.0,5
96829,9,83,35.36879626183683,20
96830,28,83,7.0,3
96831,0,83,15.0,22
96832,28,83,30.0,20
96833,28,83,13.0,20
96834,9,83,22.0,5
96835,28,83,27.0,2
96836,28,83,32.0,24
96837,15,90,36.0,26
96838,9,90,27.0,22
96839,9,90,32.0,13
96840,11,90,22.0,19
96841,28,90,35.0,6
96842,15,90,35.0,26
96843,28,90,27.0,14
96844,28,90,30.0,14
96845,22,90,60.0,16
96846,28,90,24.0,27
96847,0,90,26.0,9
96848,15,90,20.0,12
96849,28,90,105.0,14
96850,28,90,65.0,14
96851,9,90,35.36879626183683,19
96852,15,90,35.36879626183683,26
96853,1,90,17.0,19
96854,25,90,33.0,24
96855,28,90,50.0,14
96856,28,90,34.0,24
96857,9,90,50.0,7
96858,9,90,29.0,7
96859,9,90,30.0,14
96860,11,90,17.0,19
96861,15,95,105.0,17
96862,9,95,35.36879626183683,14
96863,9,95,160.0,5
96864,28,95,200.0,3
96865,28,95,100.0,3
96866,28,95,65.0,3
96867,28,95,250.0,3
96868,9,95,238.0,5
96869,0,95,225.0,9
96870,28,95,52.0,27
96871,15,95,169.0,11
96872,28,95,100.0,3
96873,9,95,303.0,5
96874,28,95,125.0,3
96875,9,95,35.36879626183683,14
96876,9,95,90.0,5
96877,28,95,70.0,14
96878,9,95,158.0,5
96879,28,95,125.0,3
96880,15,95,180.0,17
96881,22,94,50.0,15
96882,28,94,125.0,0
96883,28,94,58.0,3
96884,28,94,75.0,3
96885,9,94,68.0,18
96886,9,94,35.36879626183683,14
96887,6,90,21.0,3
96888,12,90,16.0,26
96889,9,90,25.0,9
96890,11,90,34.0,19
96891,28,90,18.0,13
96892,28,90,65.0,3
96893,28,90,65.0,25
96894,28,90,20.0,27
96895,28,90,27.0,27
96896,26,90,17.0,17
96897,28,90,16.0,19
96898,15,90,115.0,17
96899,28,90,38.0,17
96900,28,90,24.0,3
96901,15,90,29.0,11
96902,15,90,43.0,11
96903,26,90,24.0,25
96904,15,90,60.0,25
96905,28,90,25.0,10
96906,15,90,60.0,11
96907,15,90,55.0,11
96908,28,90,24.0,20
96909,11,90,15.0,19
96910,28,90,32.0,5
96911,28,90,18.0,7
96912,26,92,24.0,25
96913,28,92,135.0,3
96914,6,92,40.0,3
96915,28,92,48.0,5
96916,28,92,26.0,14
96917,9,92,127.0,5
96918,28,92,16.0,13
96919,9,92,35.36879626183683,14
96920,9,92,124.0,14
96921,28,92,41.0,24
96922,28,92,55.0,14
96923,28,92,50.0,27
96924,28,92,50.0,27
96925,28,92,55.0,14
96926,28,92,30.0,27
96927,28,92,30.0,18
96928,28,92,36.0,18
96929,28,92,25.0,10
96930,28,92,50.0,3
96931,28,92,28.0,3
96932,28,92,24.0,13
96933,11,92,40.0,19
96934,28,92,45.0,5
96935,28,91,20.0,0
96936,28,91,40.0,22
96937,28,91,25.0,17
96938,20,91,25.0,22
96939,9,91,35.36879626183683,0
96940,28,91,50.0,3
96941,28,91,38.0,5
96942,9,91,39.0,0
96943,9,91,35.36879626183683,1
96944,9,91,52.0,0
96945,9,91,35.36879626183683,0
96946,9,91,60.0,0
96947,9,91,22.0,0
96948,28,91,38.0,9
96949,2,91,45.0,17
96950,20,91,40.0,14
96951,9,91,25.0,0
96952,9,91,35.36879626183683,0
96953,9,91,35.36879626183683,0
96954,9,91,35.36879626183683,1
96955,28,91,60.0,3
96956,2,91,35.0,8
96957,28,91,20.0,20
96958,28,91,48.0,5
96959,28,91,48.0,0
96960,20,91,19.0,22
96961,28,91,40.0,0
96962,9,87,17.0,19
96963,15,87,18.0,12
96964,9,87,35.36879626183683,19
96965,9,87,35.36879626183683,19
96966,9,87,35.36879626183683,19
96967,28,87,20.0,10
96968,22,87,18.0,16
96969,20,86,15.0,22
96970,0,86,11.0,9
96971,15,86,14.0,12
96972,15,86,14.0,12
96973,20,86,13.0,22
96974,28,86,25.0,14
96975,22,86,35.36879626183683,16
96976,9,86,16.0,5
96977,28,86,20.0,14
96978,28,86,50.0,14
96979,0,86,14.0,9
96980,0,86,11.0,3
96981,15,86,15.0,12
96982,9,86,35.36879626183683,14
96983,9,88,36.0,0
96984,9,88,30.0,0
96985,9,88,20.0,0
96986,9,88,32.0,0
96987,9,88,55.0,0
96988,9,88,17.0,0
96989,28,88,32.0,9
96990,28,88,65.0,10
96991,28,88,90.0,3
96992,15,88,65.0,24
96993,28,88,30.0,3
96994,28,88,25.0,2
96995,15,88,35.0,21
96996,28,88,35.0,14
96997,0,88,32.0,5
96998,28,88,20.0,24
96999,28,88,44.0,0
97000,15,88,55.0,21
97001,28,88,22.0,17
97002,28,88,14.0,13
97003,15,88,28.0,17
97004,15,88,45.0,21
97005,9,88,35.36879626183683,0
97006,9,88,35.0,0
97007,9,88,30.0,0
97008,9,88,27.0,0
97009,9,88,20.0,0
97010,9,88,30.0,0
97011,28,86,24.0,25
97012,28,86,22.0,24
97013,20,86,13.0,22
97014,28,86,20.0,24
97015,0,86,12.0,9
97016,9,86,35.36879626183683,1
97017,28,86,85.0,3
97018,28,86,14.0,19
97019,28,86,32.0,24
97020,15,86,61.0,11
97021,28,86,15.0,23
97022,28,86,20.0,23
97023,28,86,75.0,3
97024,28,86,28.0,19
97025,28,86,24.0,10
97026,20,86,18.0,22
97027,5,88,31.0,2
97028,28,88,32.0,10
97029,15,88,35.36879626183683,21
97030,28,88,26.0,5
97031,9,88,18.0,22
97032,9,88,23.0,22
97033,9,88,26.0,22
97034,9,88,27.0,20
97035,15,88,28.0,21
97036,28,88,30.0,14
97037,28,88,14.0,3
97038,15,88,80.0,21
97039,28,88,18.0,5
97040,15,88,50.0,21
97041,9,88,37.0,18
97042,15,88,20.0,21
97043,9,88,30.0,20
97044,26,88,24.0,17
97045,9,88,30.0,14
97046,9,88,40.0,14
97047,15,88,35.36879626183683,21
97048,18,88,9.0,3
97049,15,88,30.0,17
97050,28,88,44.0,27
97051,28,88,20.0,3
97052,9,88,40.0,22
97053,15,90,17.0,17
97054,2,90,24.0,22
97055,2,90,21.0,8
97056,2,90,39.0,19
97057,28,90,28.0,9
97058,15,90,29.0,17
97059,15,90,25.0,21
97060,15,90,34.0,21
97061,2,90,16.0,20
97062,28,90,58.0,27
97063,28,90,40.0,10
97064,15,90,35.0,21
97065,15,90,36.0,17
97066,2,90,18.0,8
97067,15,90,26.0,17
97068,28,90,65.0,14
97069,9,90,55.0,0
97070,9,90,30.0,0
97071,9,90,20.0,20
97072,15,90,45.0,21
97073,15,90,19.0,17
97074,14,90,32.0,17
97075,14,90,15.0,21
97076,28,90,22.0,17
97077,28,90,30.0,24
97078,15,87,22.0,17
97079,22,87,25.0,15
97080,22,87,9.0,15
97081,28,87,65.0,14
97082,28,87,17.0,14
97083,28,87,23.0,14
97084,15,87,15.0,21
97085,28,87,38.0,3
97086,15,87,35.36879626183683,17
97087,26,87,18.0,17
97088,28,87,17.0,18
97089,28,87,15.0,19
97090,15,87,20.0,17
97091,0,87,37.0,0
97092,9,87,26.0,14
97093,28,87,24.0,5
97094,28,87,32.0,17
97095,0,87,35.36879626183683,9
97096,28,87,40.0,0
97097,9,89,35.36879626183683,23
97098,28,89,31.0,5
97099,9,89,32.0,0
97100,9,89,20.0,0
97101,9,89,35.0,10
97102,9,89,50.0,14
97103,15,89,45.0,11
97104,28,89,22.0,7
97105,9,89,17.0,0
97106,15,89,55.0,11
97107,28,89,14.0,13
97108,28,89,40.0,5
97109,28,89,25.0,5
97110,6,89,22.0,24
97111,15,89,35.0,11
97112,9,89,18.0,0
97113,9,89,23.0,0
97114,15,89,75.0,11
97115,6,89,26.0,3
97116,28,89,36.0,10
97117,15,89,35.36879626183683,11
97118,15,89,52.0,11
97119,9,89,61.0,4
97120,28,89,48.0,0
97121,15,89,100.0,11
97122,28,89,44.0,14
97123,28,89,35.0,5
97124,28,91,22.0,13
97125,9,91,75.0,14
97126,28,91,40.0,14
97127,22,91,20.0,15
97128,15,91,53.0,11
97129,28,91,17.0,22
97130,0,91,75.0,17
97131,11,91,25.0,19
97132,11,91,23.0,19
97133,28,91,45.0,14
97134,28,91,25.0,13
97135,9,91,57.0,5
97136,28,91,36.0,5
97137,15,91,35.36879626183683,11
97138,22,91,65.0,14
97139,28,91,30.0,27
97140,9,91,34.0,5
97141,15,91,99.0,11
97142,22,91,30.0,15
97143,22,91,60.0,15
97144,28,91,32.0,18
97145,28,91,40.0,14
97146,28,91,30.0,14
97147,9,91,35.36879626183683,14
97148,15,91,35.36879626183683,11
97149,28,87,30.0,5
97150,15,87,26.0,17
97151,28,87,21.0,17
97152,0,87,19.0,9
97153,9,87,20.0,22
97154,9,87,26.0,5
97155,28,87,30.0,22
97156,26,86,15.0,17
97157,11,86,11.0,7
97158,15,86,22.0,17
97159,0,86,20.0,10
97160,28,86,20.0,13
97161,0,86,15.0,3
97162,0,86,28.0,22
97163,28,86,59.0,18
97164,24,86,15.0,22
97165,22,86,13.0,15
97166,28,86,26.0,5
97167,15,86,35.36879626183683,17
97168,28,86,50.0,0
97169,4,86,14.0,22
97170,15,86,35.0,17
97171,9,85,13.0,22
97172,9,85,10.0,5
97173,28,85,11.0,17
97174,9,85,13.0,20
97175,28,85,13.0,3
97176,9,85,16.0,20
97177,9,84,10.0,20
97178,9,84,11.0,9
97179,0,84,10.0,9
97180,28,84,13.0,20
97181,15,84,17.0,12
97182,0,84,16.0,9
97183,0,84,15.0,0
97184,9,84,35.36879626183683,22
97185,0,84,16.0,3
97186,9,84,6.0,5
97187,9,84,11.0,22
97188,9,84,18.0,20
97189,9,84,11.0,14
97190,0,84,12.0,9
97191,28,84,11.0,3
97192,9,84,5.0,26
97193,0,84,12.0,9
97194,9,84,16.0,20
97195,9,84,18.0,20
97196,28,81,9.0,10
97197,26,81,10.0,23
97198,28,81,30.0,27
97199,28,80,16.0,5
97200,0,80,12.0,12
97201,28,80,45.0,17
97202,0,80,22.0,5
97203,15,97,80.0,11
97204,15,97,98.0,11
97205,11,96,440.0,19
97206,15,96,118.0,11
97207,11,96,672.0,19
97208,15,95,35.36879626183683,11
97209,15,95,98.0,11
97210,15,95,75.0,11
97211,28,95,130.0,3
97212,15,95,49.0,11
97213,15,95,118.0,11
97214,15,95,90.0,11
97215,2,95,35.36879626183683,19
97216,2,95,35.36879626183683,8
97217,28,87,25.0,14
97218,28,87,21.0,5
97219,20,87,18.0,22
97220,15,87,35.36879626183683,12
97221,0,87,12.0,9
97222,9,87,30.0,5
97223,28,87,12.0,17
97224,28,87,32.0,5
97225,0,87,12.0,9
97226,15,87,15.0,12
97227,28,87,24.0,5
97228,15,87,35.36879626183683,12
97229,9,87,35.36879626183683,13
97230,9,87,35.36879626183683,23
97231,9,87,35.36879626183683,19
97232,15,87,14.0,12
97233,28,87,24.0,27
97234,9,87,24.0,5
97235,9,87,15.0,19
97236,9,87,35.0,14
97237,9,87,37.0,14
97238,0,87,45.0,17
97239,0,87,17.0,3
97240,20,87,23.0,14
97241,15,88,40.0,11
97242,15,88,110.0,11
97243,15,88,68.0,11
97244,9,88,33.0,14
97245,15,88,35.36879626183683,11
97246,9,88,30.0,5
97247,15,88,52.0,11
97248,28,88,35.0,14
97249,15,88,53.0,11
97250,15,88,46.0,11
97251,28,88,19.0,27
97252,22,88,13.0,20
97253,22,88,15.0,15
97254,22,88,7.0,15
97255,22,88,7.0,16
97256,9,88,65.0,14
97257,14,88,12.0,17
97258,28,88,28.0,27
97259,9,88,35.0,14
97260,1,88,13.0,26
97261,28,88,85.0,17
97262,9,88,40.0,14
97263,22,88,18.0,15
97264,9,88,30.0,5
97265,28,95,200.0,3
97266,28,95,125.0,14
97267,28,95,80.0,14
97268,2,95,42.0,19
97269,15,95,55.0,17
97270,2,95,65.0,19
97271,2,95,48.0,8
97272,28,95,48.0,18
97273,2,95,48.0,19
97274,15,95,110.0,2
97275,28,95,40.0,24
97276,2,95,31.0,19
97277,2,95,54.0,19
97278,20,95,79.0,0
97279,28,95,50.0,5
97280,2,95,80.0,19
97281,15,95,120.0,21
97282,2,95,75.0,19
97283,28,95,42.0,24
97284,28,95,75.0,0
97285,2,95,89.0,8
97286,15,95,80.0,21
97287,20,94,75.0,22
97288,15,94,86.0,17
97289,28,94,42.0,18
97290,28,94,46.0,14
97291,28,94,60.0,5
97292,2,94,90.0,19
97293,2,94,60.0,8
97294,9,90,35.36879626183683,18
97295,28,90,20.0,22
97296,28,90,15.0,20
97297,26,90,33.0,25
97298,28,90,105.0,2
97299,28,90,30.0,2
97300,15,90,25.0,17
97301,28,90,42.0,5
97302,28,90,22.0,3
97303,11,90,65.0,19
97304,28,90,25.0,27
97305,11,90,30.0,19
97306,28,90,24.0,1
97307,6,90,50.0,3
97308,9,90,30.0,0
97309,9,90,75.0,0
97310,9,90,27.0,20
97311,9,90,70.0,0
97312,9,90,14.0,20
97313,9,90,46.0,20
97314,6,90,60.0,3
97315,6,90,25.0,3
97316,11,90,29.0,19
97317,0,81,12.0,9
97318,0,80,16.0,20
97319,0,80,17.0,9
97320,9,98,360.0,0
97321,26,97,250.0,25
97322,28,97,225.0,3
97323,28,97,195.0,3
97324,9,96,360.0,0
97325,9,96,130.0,5
97326,28,96,95.0,3
97327,9,96,200.0,0
97328,26,95,170.0,25
97329,28,95,125.0,3
97330,28,95,75.0,3
97331,9,95,115.0,5
97332,28,95,30.0,5
97333,28,95,49.0,3
97334,28,95,105.0,3
97335,28,95,55.0,3
97336,28,95,58.0,14
97337,28,95,70.0,14
97338,26,94,165.0,25
97339,15,94,40.0,17
97340,9,94,35.36879626183683,0
97341,28,94,65.0,3
97342,28,89,17.0,13
97343,22,89,22.0,16
97344,28,89,35.0,2
97345,28,89,23.0,5
97346,28,89,35.36879626183683,14
97347,9,89,57.0,4
97348,9,89,25.0,5
97349,28,89,35.0,18
97350,11,89,22.0,7
97351,15,89,18.0,17
97352,6,89,22.0,22
97353,15,89,20.0,17
97354,15,89,20.0,26
97355,28,89,14.0,19
97356,28,89,25.0,3
97357,15,89,39.0,21
97358,15,89,20.0,26
97359,28,89,28.0,14
97360,11,89,21.0,19
97361,15,89,21.0,26
97362,1,84,9.0,5
97363,1,84,13.0,5
97364,25,84,11.0,5
